ID_GPS,ISO,Country,Partyname,Partyabb,CPARTY,CPARTYABB,Region,Experts,Min_Experts,TYPES,Type_Values,Type_Populism,Type_Populist_Values,Type_Partysize_vote,Type_Partysize_seat,CORE_GPS_ITEMS,V1,V2,V3,V4_Scale,V4_Bin,V4_Ord,V5,V6_Scale,V6_Bin,V6_Ord,V7,V8_Scale,V8_Bin,V8_Ord,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,METAEXPERT,YoB,Gender,Born,Citizen,Partysupport,Ideology,Difficulty,LocationLatitude,LocationLongitude,Language,METAPARTY,Elec_code,Elec_year,PartyPerVote,PartyPerSeats,ENEP,ENPP,LSQINDEX,CHES_lrecon,CHES_lrecon_salience,CHES_galtan,CHES_galtan_salience,CHES_immigrate_policy,CHES_ethnic_minorities,CHES_people_vs_elite,CHES_experts,CHES_vote,CHES_seat,CHES_electionyear,CHES_family,CHES_govt,PG_family,PG_left_right,PG_state_market,PG_liberty_authority,PG_eu_anti_pro,Popu_List,WVS_LR_PartyVoter,WVS_LibCon_PartyVoter,WVS_Polmistrust_PartyVoter,WVS_LR_MedianVoter,WVS_LibCon_MedianVoter,LRdistancemedianvoter,LCdistancemedianvoter,LRdistanceownvoters,LCdistanceownvoters,PARTYIDCODES,ID_ParlGov,ID_PartyFacts,ID_CHES,ID_ESS,ID_CMP,ID_castles_mair,ID_huber_inglehart,ID_ray,ID_benoit_laver,ID_EES,ID_WVS,METACOUNTRY,CountryName,ID_Cow,ID_VDem,Region_9,Region_10,Region_19,OECD,polity,polity2,FH_Regime,FH_PoliticalRights,FH_CivilLiberties,Area,Pop1990,Pop2000,Pop2018,GDP,Longevity,Corruption,Electoral_Integrity,VDem_regime,v2x_polyarchy,v2x_libdem,v2xel_frefair,v2elfrfair,v2elfrfair_osp,v2elfrfair_ord,v2elloelsy,v2elparlel,v2elncbpr,Turnout,v2eltrnout,v2elvaptrn,v2psbars,v2psbars_osp,v2psbars_ord,v2psorgs,v2psorgs_osp,v2psorgs_ord,v2psprbrch,v2psprbrch_osp,v2psprbrch_ord,v2psprlnks,v2psprlnks_osp,v2psprlnks_ord,v2psplats,v2psplats_osp,v2psplats_ord,v2xnp_client,v2xps_party
897,SVN,Slovenia,Party of Modern Center,SMC,SVN_ Party of Modern Center,SVN_ SMC,1,18,1, ,3,2,1,2,3, ,6.642857143,5.375,6.111111111,5.444444444,1,3,6.777777778,3.333333333,0,2,3.571428571,4.9,0,2,4.714285714,4.5,4.8,3.5,6.625,2.583333333,3.111111111,3.545454545,5.5,5.25,7.666666667,3.857142857,4.5, ,1967,0.571428571,0.857142857,1, ,4.071428571,7.714285714,46.12813568,7.671286265,EN, ,SVN_03072018_L1,2018,9.7,11.1,8.497187431,6.804850497,2.887905816, , , , , , , , , , , , , ,Social democracy,3.3,3.5,3.5,8.1,0,4.14893617,3.95035461,73.2712766,5.07,4.8754,0.374444444,-1.542066667,1.295508274,-0.617021277, ,2333,3098,2911,SI-7-8, , , , , , ,705027, ,Slovenia,349,202,5,1,3,1,10,10,2,1,1,20415.613,1998161,1988925,2067372,32728.40119,81.1,60,77.41830444,3,0.824,0.773,0.926,1.535,3.693,4,8,1,3,52.64,52.64,54.58,2.087,3.867,4,0.997,2.656,3,0.795,2.215,2,1.328,3.188,3,2.342,3.845,4,0.173,0.816
894,SVN,Slovenia,Left,L,SVN_ Left,SVN_ L,1,18,1, ,1,3,3,2,3, ,8.333333333,8.692307692,2.6875,0.75,0,1,8,0.8125,0,1,7.333333333,5.142857143,1,3,6.461538462,1,0.642857143,1.8,7.846153846,0.928571429,0.857142857,2.076923077,2,3.375,2.777777778,5.818181818,2.636363636, ,1967,0.571428571,0.857142857,1, ,4.071428571,7.714285714,46.12813568,7.671286265,EN, ,SVN_03072018_L1,2018,9.3,10,8.497187431,6.804850497,2.887905816, , , , , , , , , , , , , ,Communist/Socialist,1.3,1.4,3,3.3,0,2.659574468,2,78.05851064,5.07,4.8754,-4.32,-4.0629,-1.909574468,-1.1875, ,2670,6131, , , , , , , , ,705028, ,Slovenia,349,202,5,1,3,1,10,10,2,1,1,20415.613,1998161,1988925,2067372,32728.40119,81.1,60,77.41830444,3,0.824,0.773,0.926,1.535,3.693,4,8,1,3,52.64,52.64,54.58,2.087,3.867,4,0.997,2.656,3,0.795,2.215,2,1.328,3.188,3,2.342,3.845,4,0.173,0.816
892,SVN,Slovenia,Alliance of Alenka BratuÅ¡ek,ZAB,SVN_ Alliance of Alenka BratuÅ¡ek,SVN_ ZAB,1,18,1, ,1,2,1,2,2, ,7.454545455,7.5,6.444444444,4.444444444,0,2,6.375,2.466666667,0,1,5.444444444,4.777777778,0,2,6.285714286,2.6,3.285714286,3.166666667,6.857142857,2,2.909090909,3.454545455,5.285714286,5.4,5.75,4.428571429,5.166666667, ,1967,0.571428571,0.857142857,1, ,4.071428571,7.714285714,46.12813568,7.671286265,EN, ,SVN_03072018_L1,2018,5.1,5.6,8.497187431,6.804850497,2.887905816, , , , , , , , , , , , , , , , , , ,0,3.833333333,5.055555556,65,5.07,4.8754,-0.625555556,-2.408733333,0.611111111,-2.588888889, , , , , , , , , , , ,705029, ,Slovenia,349,202,5,1,3,1,10,10,2,1,1,20415.613,1998161,1988925,2067372,32728.40119,81.1,60,77.41830444,3,0.824,0.773,0.926,1.535,3.693,4,8,1,3,52.64,52.64,54.58,2.087,3.867,4,0.997,2.656,3,0.795,2.215,2,1.328,3.188,3,2.342,3.845,4,0.173,0.816
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.113778948,8.603667065,73.08221708, , , , , , , , , , , , , , , , , ,710001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1033,ZAF,South Africa,African Christian Democratic Party,ACDP,ZAF_ African Christian Democratic Party,ZAF_ ACDP,4,26,1, ,4,2,2,1,1, ,5.473684211,8.5,4.2,7.571428571,1,4,6.444444444,8.578947368,1,4,8.380952381,3.461538462,0,2,4.066666667,6.375,8.285714286,2.75,6.25,4.727272727,2.625,3.545454545,3.25,5.545454545,6,6.6,2.363636364, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,0.6,0.8,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,6.065659058,7.752097855,58.44912009,5.86,7.649,1.711428571,0.929947368,1.505769513,0.826849514, , ,6186, , , , , , , , ,710002, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
1035,ZAF,South Africa,African National Congress,ANC,ZAF_ African National Congress,ZAF_ ANC,4,26,1, ,1,3,3,3,3, ,8.84,3.866666667,4.5625,3.052631579,0,2,8.388888889,3,0,2,6.75,5.384615385,1,3,5.909090909,5.083333333,3,4.166666667,6.5,2.333333333,5.583333333,4.076923077,6.076923077,3.066666667,3.428571429,3.615384615,4.818181818, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,62.1,62.3,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,5.991745039,7.495625195,55.06935322,5.86,7.649,-2.807368421,-4.649,-2.93911346,-4.495625195, , ,1219, , ,181310, , , , , ,710003, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.090909091,7.90990991, , , , , , , , , , , , , , , , , , ,710004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.809519647,7.836023469,59.39043064, , , , , , , , , , , , , , , , , ,710005, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1037,ZAF,South Africa,Democratic Alliance,DA,ZAF_ Democratic Alliance,ZAF_ DA,4,26,1, ,3,2,1,3,3, ,8.48,3.818181818,4.368421053,7.466666667,1,3,8.3,3.15,0,2,6.8125,2.7,0,2,3.294117647,4.923076923,7.5,3.5,8.083333333,2.466666667,4.4,2.222222222,2.3125,5.6,5.666666667,6.571428571,1.833333333, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,22.2,22.3,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,5.411940691,7.356217432,70.62744897,5.86,7.649,1.606666667,-4.499,2.054725975,-4.206217432, , ,1038, , ,181411, , , , , ,710006, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
1039,ZAF,South Africa,Freedom Front Plus,FF,ZAF_ Freedom Front Plus,ZAF_ FF,4,26,1, ,4,2,2,1,1, ,6,8.45,3.375,7.882352941,1,4,7.45,7.789473684,1,4,8,3.117647059,0,2,5,7.222222222,7.642857143,3.6,5.7,4,1.235294118,2.5,3.583333333,5.3,6.5,7.2,1.9375, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,0.9,1,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,6.60897011,8.417043512,74.0928034,5.86,7.649,2.022352941,0.140473684,1.273382832,-0.627569827, , ,6041, , , , , , , , ,710007, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
1040,ZAF,South Africa,Inkatha Freedom Party,IFP,ZAF_ Inkatha Freedom Party,ZAF_ IFP,4,26,1, ,4,2,2,1,1, ,7.260869565,8.090909091,5.75,7.181818182,1,3,7.571428571,7.444444444,1,3,7.1875,3.5,0,2,4.538461538,7,6.555555556,4.166666667,4.727272727,4.090909091,2.666666667,4,4.375,4.428571429,5.5,6.5,2.866666667, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,2.4,2.5,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,5.889190912,8.609632928,59.46236399,5.86,7.649,1.321818182,-0.204555556,1.29262727,-1.165188483, , ,1630, , ,181910, , , , , ,710008, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.424927737,8.250911854,74.65704043, , , , , , , , , , , , , , , , , ,710009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.257781157,6.638378741,45.92007301, , , , , , , , , , , , , , , , , ,710010, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.124039831,8.879799225,53.63974495, , , , , , , , , , , , , , , , , ,710011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1042,ZAF,South Africa,United Democratic Movement,UDM,ZAF_ United Democratic Movement,ZAF_ UDM,4,26,1, ,1,2,1,1,1, ,5.666666667,7.909090909,6,3.4,0,2,7.25,4.6,0,2,7.5,4,0,2,4.545454545,5.625,7.142857143,3.857142857,5.6,2.125,4.428571429,2.8,3.142857143,3.333333333,3.75,6.571428571,2.538461538, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,1,1,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,4.962243129,7.543853635,64.58762967,5.86,7.649,-2.46,-3.049,-1.562243129,-2.943853635, , , , , , , , , , , ,710012, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7.716128062,8.474558876,76.81808263, , , , , , , , , , , , , , , , , ,710013, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.918130359,6.880944638,69.44905871, , , , , , , , , , , , , , , , , ,710014, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.581236053,8.156245757,67.56282056, , , , , , , , , , , , , , , , , ,710015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.265119157,7.982940344,52.3459853, , , , , , , , , , , , , , , , , ,710016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.717855692,7.680176894,51.67874728, , , , , , , , , , , , , , , , , ,710017, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,9,75, , , , , , , , , , , , , , , , , ,710018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.783333333,8.194871795, , , , , , , , , , , , , , , , , , ,710019, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.181818182,9.342592593, , , , , , , , , , , , , , , , , , ,710020, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.280397022,8.179381443, , , , , , , , , , , , , , , , , , ,710021, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.657142857,7.2039801, , , , , , , , , , , , , , , , , , ,710022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.475322739,6.061623472,69.52437369, , , , , , , , , , , , , , , , , ,710023, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6.543095459,71.75915199, , , , , , , , , , , , , , , , , ,710024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.650795154,7.700773127,70.90875261, , , , , , , , , , , , , , , , , ,710025, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7.096659419,7.483494762,72.48443368, , , , , , , , , , , , , , , , , ,710026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.329896644,6.333035445,64.55907412, , , , , , , , , , , , , , , , , ,710027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.480572163,7.453020813,48.61998502, , , , , , , , , , , , , , , , , ,710028, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1038,ZAF,South Africa,Economic Freedom Fighters,EFF,ZAF_ Economic Freedom Fighters,ZAF_ EFF,4,26,1, ,1,4,3,2,2, ,8.608695652,7.380952381,4.176470588,1.304347826,0,1,8.666666667,4.058823529,0,2,4.363636364,8.75,1,4,8.714285714,6.133333333,1.578947368,5.666666667,3.166666667,1.8,7.666666667,7.8,7,2.833333333,3.176470588,7.142857143,4.666666667, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,6.4,6.3,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,6.371571188,5.629424379,58.36406053,5.86,7.649,-4.555652174,-3.590176471,-5.067223362,-1.57060085, , ,4548, , ,181210, , , , , ,710029, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
1036,ZAF,South Africa,Congress of the People,COPE,ZAF_ Congress of the People,ZAF_ COPE,4,26,1, ,3,2,1,1,1, ,6.055555556,6.125,6.25,5.833333333,1,3,7.071428571,4,0,2,5,3.333333333,0,2,4.363636364,5.285714286,8.090909091,3.571428571,6,1.714285714,3.8,2.75,3,3.625,4.3,6.285714286,2.285714286, ,1961.578947,0.684210526,0.736842105,0.736842105,1,4.631578947,7.368421053,-4.898352883,22.02436343,EN, ,ZAF_07052014_L1,2014,0.7,0.8,2.271983714,2.257183486,0.264575131, , , , , , , , , , , , , , , , , , ,0,6.38453559,6.880515913,63.48054029,5.86,7.649,-0.026666667,-3.649,-0.551202256,-2.880515913, , ,4546, , ,181420, , , , , ,710030, ,South Africa,560,8,1,4,9,0,9,9,2,2,2,1224585.797,36800509,44967708,57779622,12144.6942,63.5,43,63.25095749,2,0.717,0.575,0.786, , , , , , ,73.6, , ,1.902,3.816,4,1.231,2.875,3,0.668,2.101,2,0.204,2.174,2,1.465,3.408,4,0.429,0.736
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.507883569,7.500506027,82.72342411, , , , , , , , , , , , , , , , , ,710031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1051,ZWE,Zimbabwe,Zimbabwe African National Union – Patriotic Front ,ZANU PDF,ZWE_ Zimbabwe African National Union – Patriotic Front ,ZWE_ ZANU PDF,4,12,1, ,2,4,4,3,3, ,9.416666667,2.666666667,7.454545455,4.153846154,0,2,7.416666667,8.357142857,1,4,6.833333333,8.5,1,4,8.5,7.166666667,2.571428571,4.333333333,2.384615385,3.666666667,7.5,8.846153846,9.5,9.076923077,9.083333333,5.222222222,8.846153846, ,1967.769231,0.692307692,0.692307692,0.692307692,3,5.461538462,7.846153846,-8.249780273,26.18379288,EN, ,ZWE_31072013_L1,2013,62.791,73,2.057366289,1.666538899,8.34028147, , , , , , , , , , , , , , , , , , ,0,5.796410745,8.79689095,57.71993581,4.74,9.0027,-0.586153846,-0.645557143,-1.642564592,-0.439748093, , ,3305, , , , , , , , ,716001, ,Zimbabwe,552,62,1,4,8,0,4,4,0,5,6,391930.531,10432421,11881477,14439018,2688.406942,60.2,22,37.98694992,1,0.329,0.205,0.19,-1.947,0.823,1, , ,2,57.494,85.16,63.4,1.153,3.474,4,-0.154,1.552,1,-0.412,1.188,1,-0.338,1.635,1,1.169,3.161,3,0.763,0.56
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.851244462,8.725727091,66.71077081, , , , , , , , , , , , , , , , , ,716002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.803834619,7.117489468,70.65334792, , , , , , , , , , , , , , , , , ,716003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.238474344,9.543517914,76.5625, , , , , , , , , , , , , , , , , ,716004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,10,87.5, , , , , , , , , , , , , , , , , ,716005, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.234980142,7.98086312,67.70555334, , , , , , , , , , , , , , , , , ,716006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.573688822,9.199982596,62.5, , , , , , , , , , , , , , , , , ,716007, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,10,75, , , , , , , , , , , , , , , , , ,716008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.712284132,9.198761812, , , , , , , , , , , , , , , , , , ,716009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1049,ZWE,Zimbabwe,Movement for Democratic Change,MDC,ZWE_ Movement for Democratic Change,ZWE_ MDC,4,12,1, ,3,3,3,3,3, ,9.307692308,3.2,6.75,7.1,1,3,9,3.333333333,0,2,6.833333333,5.818181818,1,3,6.8,5.166666667,6.9,2.666666667,7.818181818,4,2.6,2.333333333,3.777777778,4.333333333,4.5,7.375,1.7, ,1967.769231,0.692307692,0.692307692,0.692307692,3,5.461538462,7.846153846,-8.249780273,26.18379288,EN, ,ZWE_31072013_L1,2013,29.847,25.9,2.057366289,1.666538899,8.34028147, , , , , , , , , , , , , , , , , , ,0,4.256961493,9.211889713, ,4.74,9.0027,2.36,-5.669366667,2.843038507,-5.87855638, , ,3558, , , , , , , , ,716010, ,Zimbabwe,552,62,1,4,8,0,4,4,0,5,6,391930.531,10432421,11881477,14439018,2688.406942,60.2,22,37.98694992,1,0.329,0.205,0.19,-1.947,0.823,1, , ,2,57.494,85.16,63.4,1.153,3.474,4,-0.154,1.552,1,-0.412,1.188,1,-0.338,1.635,1,1.169,3.161,3,0.763,0.56
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.084322679,9.543807149, , , , , , , , , , , , , , , , , , ,716011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.874416191,9.55717004, , , , , , , , , , , , , , , , , , ,716012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
